name,address,unit,group
ELMIRA CHILDREN'S CENTRE,"#250 WILLIAM ST,  ELMIRA ON N3B 0B9",waterloo,control
ELMIRA COMMUNITY NURSERY SCHOOL,"#250 William St,  ELMIRA ON N3B 0B9",waterloo,control
ELMIRA DISTRICT COMMUNITY LIVING - ALC BARNSWALLOW,"#118 BARNSWALLOW DR,  ELMIRA ON N3B 2Y9",waterloo,control
ELMIRA DISTRICT COMMUNITY LIVING - AVENUES,"#146 CHURCH ST W,  ELMIRA ON N3B 1N3",waterloo,control
ELMIRA DISTRICT COMMUNITY LIVING - REID WOODS,"#7632 REID WOODS DR,  WOOLWICH ON N3B 2Z1",waterloo,control
ELMIRA DISTRICT SECONDARY SCHOOL,"#4 UNIVERSITY Ave W,  ELMIRA ON N3B 1K2",waterloo,control
ELMIRA DONUTS & DELI,"#22 CHURCH ST W,  ELMIRA ON N3B 1M3",waterloo,control
ELMIRA GOLF CLUB - GRILL ON THE GREEN,"#40 ELDALE RD,  WOOLWICH ON N3B 2Z5",waterloo,control
ELMIRA LIONS CLUB HALL,"#40 SOUTH ST W,  ELMIRA ON N3B 1Y9",waterloo,control
ELMIRA LIONS CLUB HALL FOOD TRAILER,"#40 South St W,  ELMIRA ON N3B 1K8",waterloo,control
ELMIRA MARKET - ADEN AND EVA MARTIN,"#22 Church St W,  Elmira Ontario N3B 1M3",waterloo,control
ELMIRA MARKET - EBY FAMILY HONEY,"#22 Church St W,  Elmira Ontario N3B 1M2",waterloo,control
ELMIRA MARKET - ELSIE MARTIN,"#22 Church St W,  Elmira Ontario N3B 1M3",waterloo,control
ELMIRA MARKET - MAPLE CRISP ORCHARDS,"#22 Church St W,  Elmira Ontario N3B 1M3",waterloo,control
ELMIRA MARKET - MARTIN'S BAKERY,"#22 CHURCH ST W,  ELMIRA ON N3B 1M3",waterloo,control
ELMIRA MARKET - MARYHILL ORGANIC2,"#22 Church St W,  Elmira Ontario N3B 1M3",waterloo,control
ELMIRA MARKET - MIDDLE O' NOWHERE,"#22 Church St W,  Elmira Ontario N3B 1M3",waterloo,control
ELMIRA MARKET - NEW LEAF MARKET GARDEN,"#22 Church St W,  Elmira Ontario N3B 1M3",waterloo,control
ELMIRA MARKET - PAUL MARTIN,"#22 CHURCH ST W,  ELMIRA Ontario N3B 1M3",waterloo,control
ELMIRA MARKET - YATTON HOME BAKING,"#22 Church St W,  Elmira Ontario N3B 1M3",waterloo,control
ELMIRA MEAT MARKET,"#61 ARTHUR ST S,  ELMIRA ON N3B 2M6",waterloo,control
ELMIRA MINI MART,"#1-112 ORIOLE PKY,  ELMIRA ON N3B 1C5",waterloo,control
ELMIRA SIP & BITE,"#39 ARTHUR ST S,  ELMIRA ON N3B 2M4",waterloo,control
ELMIRA TANDOORI GRILL,"#3-16 ARTHUR ST S,  ELMIRA Ontario N3B 2M5",waterloo,control
EMERGENCY FOOD HAMPER PROGRAM,"#807 GUELPH ST,  KITCHENER ON N2H 5Z2",waterloo,control
EMERSON BOWMAN,"#7480 Line 86,  WELLESLEY ON N0B 2S0",waterloo,control
EMMANUEL AT BRIGHTON DAY CARE,"#65 NOECKER ST,  WATERLOO ON N2J 2R6",waterloo,control
EMMANUEL EVANGELICAL MISSIONARY CHURCH,"#2 First St W,  ELMIRA ON N3B 1G2",waterloo,control
EMMANUEL UNITED CHURCH,"#22 BRIDGEPORT RD W,  WATERLOO ON N2L 2Y3",waterloo,control
EMPRESS OF INDIA,"#34 KING ST S,  WATERLOO Ontario N2J 1N8",waterloo,control
ENGLISH AT FIRST,"#16 WILLIAM ST W,  WATERLOO ON N2L 1J3",waterloo,control
ENNIO'S PASTA HOUSE,"#384 KING ST N,  WATERLOO ON N2J 4L6",waterloo,control
ENNIO'S TASTES OF ITALY,"#A2-1-655 FAIRWAY RD S,  KITCHENER ON N2C 1X4",waterloo,control
EQUITABLE LIFE,"#1 WESTMOUNT RD N,  WATERLOO ON N2L 2R2",waterloo,control
ERB AND CULTURE,"#24 King St N,  Waterloo Ontario N2J 2W6",waterloo,control
ERB& GOOD FUNERAL HOME,"#171 KING ST S,  WATERLOO ON N2J 1P7",waterloo,control
ERNIE'S ROADHOUSE,"#7 QUEEN ST W,  CAMBRIDGE ON N2C 1G2",waterloo,control
ESL ST. LOUIS LINC DAY CARE,"#80 YOUNG ST,  KITCHENER ON N2H 4Z1",waterloo,control
ESSO CIRCLE K,"#415 KING ST N,  WATERLOO ON N2J 2Z4",waterloo,control
ESSO HIGHLAND,"#125 HIGHLAND RD E,  KITCHENER ON N2M 3V8",waterloo,control
ESSO SNACKMART,"#1273 KING ST E,  CAMBRIDGE ON N3H 3P9",waterloo,control
ESSO/ CIRCLE K,"#775 Highland Rd W,  KITCHENER ON N2G 3W7",waterloo,control
ESSO/COUNTRY STYLE - ELMIRA,"#390 ARTHUR ST S,  WOOLWICH ON N3B 2P6",waterloo,control
ESTA CHOCOLATES,"#D5-550 Parkside DR,  WATERLOO ON N2L 5V4",waterloo,control
ETHEL'S LOUNGE,"#114 KING ST N,  WATERLOO ON N2J 2X6",waterloo,control
EUREST SERVICES,"#227 KING ST S,  WATERLOO ON N2J 4C5",waterloo,control
EURO PASTRY & BAKERY,"#200-115 CHRISTOPHER DR,  CAMBRIDGE ON N1R 4S1",waterloo,control
EUROCAN SPECIAL FOODS INC.,"#221 LOUISA ST,  KITCHENER ON N2N 5M6",waterloo,control
EUROMART & DELI INC.,"#6-1001 LANG'S DR,  CAMBRIDGE ON N1R 7K7",waterloo,control
EUROPEAN MEAT & DELI STORE-ARCUENSE STORE,"#46 COURTLAND Ave,  KITCHENER ON N2G 2T7",waterloo,control
EUROPEAN PASTRIES,"#1143 BLEAMS RD,  MANNHEIM ON N0B 2G0",waterloo,control
EVERGREEN MINI MART,"#16 KING ST E,  KITCHENER ON N2G 2K6",waterloo,control
EVERGREEN TOP CONVENIENCE STORE,"#370 HIGHLAND RD W,  KITCHENER ON N2M 5J9",waterloo,control
EVERYTHING BARGAIN & CONVENIENCE,"#1097 WEBER ST E,  KITCHENER ON N2A 1B7",waterloo,control
EWA WILK HOTDOG CART,"#57 Jubilee Drive,  KITCHENER ON",waterloo,control
EXCLAMATION FUSION RESTAURANT,"#H107-62 BALSAM ST,  WATERLOO ON N2L 3H2",waterloo,control
EXOTICA,"#813-130 Columbia St W,  Waterloo N2L 0G6",waterloo,control
F&J AFRICAN CARRIBEAN MARKET,"#261 Hespeler Rd,  Cambridge ON N1R 3H8",waterloo,control
FAIRVIEW MENNONITE HOME (LTCH & RETIREMENT HOME),"#515 LANG'S DR,  CAMBRIDGE ON N3H 5E4",waterloo,control
FAIRY FLOSS,"#45 WOODSIDE AVE,  KITCHENER ON N2M 3K9",waterloo,control
FAMILY DOLLAR AND MORE,"#96 KING ST W,  Kitchener ON N2G 1A6",waterloo,control
FAMILY PIZZA & SHAWARMA,"#5-1077 Weber St E,  Kitchener ON N2A 3Y5",waterloo,control
FAMILY VARIETY & GIFTS,"#100 JAMIESON PKY,  CAMBRIDGE ON N3C 3X1",waterloo,control
FAMOSO NEAPOLITAN PIZZERIA,"#4-15 King St S,  WATERLOO ON N2J 1N9",waterloo,control
FAMOUS OWL OF MINERVA,"#2 KING ST N,  WATERLOO ON N2J 2W7",waterloo,control
FAMOUS PIZZA,"#5-28 QUEEN ST W,  CAMBRIDGE ON N3C 1G1",waterloo,control
FAMOUS WOK,"#327-355 Hespeler RD,  CAMBRIDGE ON N1R 6B3",waterloo,control
FAMOUS WOK,"#2960 KINGSWAY DR,  KITCHENER ON N2C 1X1",waterloo,control
FANTASTIC WOK,"#38-170 University Avenue West,  Waterloo ON N2L 3E9",waterloo,control
FARAH FOODS MART,"#3-210 LORRAINE Ave,  KITCHENER ON N2B 3T4",waterloo,control
FARAH'S FOOD MART,"#170 UNIVERSITY Ave W,  WATERLOO ON N2L 3E9",waterloo,control
FARM BOY 2012 INC.,"#2-385 Fairway RD S,  KITCHENER ON N2C 2N9",waterloo,control
FARM BOY CAMBRIDGE,"#C-350 Hespeler RD,  CAMBRIDGE ON N1R 7N7",waterloo,control
FARM BOY WATERLOO,"#417 King Street N,  Waterloo ON N2J 2Z5",waterloo,control
FARM GIRL L'OVEN,"#16-131 Sheldon Dr,  Cambridge ON",waterloo,control
FARM PANTRY,"#1386 KING ST N,  ST. JACOBS ON N0B 2N0",waterloo,control
"FARMER'S CUT, THE","#620 COLBY DR,  WATERLOO ON N2A 1V2",waterloo,control
FAST EDDIE'S,"#160 DUNDAS ST S,  CAMBRIDGE ON N1R 5P1",waterloo,control
FAST EDDIE'S,"#688 HESPELER RD,  CAMBRIDGE ON N3H 4R7",waterloo,control
FAST EDDIE'S,"#1055 ELGIN ST N,  CAMBRIDGE ON N3T 5Z9",waterloo,control
FAT BASTARD BURRITO,"#7-255 King St N,  WATERLOO ON N2J 4V2",waterloo,control
FAT BASTARD BURRITO CO.,"#306 KING ST W,  KITCHENER ON N2G 1B7",waterloo,control
FAUL FAMILY FARM,"#1180 WRIGLEY RD,  North Dumfries ON N0B 1E0",waterloo,control
FENG GARDEN,"#61 Ainslie St N,  Cambridge ON N1R 3J7",waterloo,control
FERGUS PLACE,"#164 Fergus Ave,  Kitchener ON N2A 2H2",waterloo,control
"FIDDLE & FIRKIN, THE","#710 KING ST E,  CAMBRIDGE ON N3H 3N8",waterloo,control
FIDDLEHEADS HEALTH & NUTRITION,"#438 HIGHLAND RD W,  KITCHENER ON N2M 3C7",waterloo,control
FIDDLEHEADS HEALTH & NUTRITION,"#25 BRUCE ST,  KITCHENER ON N2B 1Y4",waterloo,control
FIDDLEHEADS HEALTH AND NUTRITION,"#5-245 The Boardwalk ,  Waterloo ON N2T 0A6",waterloo,control
FIDDLEHEADS HEALTH AND NUTRITION,"#3, 4, 5-480 Hespeler RD,  CAMBRIDGE ON N1R 7R9",waterloo,control
FIDDLEHEADS HEALTH AND NUTRITION,"#2-573 KING ST N,  WATERLOO ON N2L 5Z7",waterloo,control
FIDDLEHEADS HEALTH AND NUTRITION,"#2-75 Bridgeport Rd E,  WATERLOO ON N2J 2K1",waterloo,control
FIFTY'S DELI & RESTAURANT,"#426 HESPELER RD,  CAMBRIDGE ON N1R 6J7",waterloo,control
FIGARO'S PIZZA,"#111-90 Weber ST N,  WATERLOO ON N2J 3G8",waterloo,control
FINEST SAUSAGE & MEAT LTD.,"#268 TRILLIUM DR,  KITCHENER ON N2E 1X2",waterloo,control
FIONN MACCOOL'S,"#4287 King ST E,  KITCHENER ON N2P 2E9",waterloo,control
FIRAS SHAWARMA,"#102-600 Doon Village Rd S,  Kitchener ON N2P-1G6",waterloo,control
FIREHOUSE SUBS,"#1-200 The Boardwalk Kitchener,  ON N2J 3Z4",waterloo,control
FIREHOUSE SUBS,"#3-310 FAIRWAY RD S,  KITCHENER ON N2C 1X3",waterloo,control
FIREHOUSE SUBS,"#101-541 Hespeler Rd,  Cambridge ON N1R 6J2",waterloo,control
FIRESIDE DELI & FAMILY RESTAURANT,"#800 OTTAWA ST S,  KITCHENER ON N2E 3Z4",waterloo,control
FIRST BAPTIST CHURCH,"#306 ERB St W,  WATERLOO ON N2L 1W3",waterloo,control
"FISH HUT, THE","#24-450 WESTHEIGHTS DR,  KITCHENER ON N2N 2B9",waterloo,control
FISHER MILLS CONVENIENCE,"#A-B-165 FISHER MILLS RD,  CAMBRIDGE ON N3C 1E1",waterloo,control
FIT FOR LIFE,"#430 The Boardwalk,  Waterloo ON",waterloo,control
FITNESS 360 SMOOTHIE BAR,"#283 Northfield Dr.,  WATERLOO ON N2J 4G8",waterloo,control
FLAME HOUSE GRILL AND BAR,"#12-370 Highland Rd W,  Kitchener ON N2M5J9",waterloo,control
FLAME MEAT SHOP,"#500 GLEN FORREST BLVD,  WATERLOO ON N2L 5G4",waterloo,control
FLAMEZ & FLAVA,"#B-293 Bluevale Street North,  Waterloo ON",waterloo,control
FLAMEZ & FLAVA JAMAICAN GOURMET,"#99 Regina St S,  Waterloo Ontario N2J 4V3",waterloo,control
FLAVOR TABLES AT OUR LADY OF GUADALUPE,"#85 Strange St,  Kitchener N2G 1R4",waterloo,control
FLAVOR TABLES BY HERLINDA,"#195 King St E,  Kitchener N2G 2K8",waterloo,control
FLAVOURS,"#148 PEEL ST,  NEW HAMBURG ON N3A 1E3",waterloo,control
FLORADALE MENNONITE CHURCH,"#22 FLORAPINE RD,  FLORADALE ON N0B 1V0",waterloo,control
FLYING J,"#2492 Cedar Creek RD,  NORTH DUMFRIES ON N0B 1E0",waterloo,control
FO' CHEEZY CATERING KITCHEN (ADESA AUCTIONS),"#55 WAYDOM DR,  North Dumfries ON N0B 1E0",waterloo,control
FO' CHEEZY FOOD TRUCK,"#55 Waydom Dr,  Ayr ON N0B 1E0",waterloo,control
"FOOD BANK OF WATERLOO REGION, THE","#50 ALPINE CRT KITCHENER,  ON N2E 2M7",waterloo,control
FOOD BASICS,"#655 FAIRWAY RD S,  KITCHENER ON N2C 1X4",waterloo,control
FOOD BASICS,"#232 ARTHUR ST S,  ELMIRA ON N3B 2P2",waterloo,control
FOOD BASICS,"#370 HIGHLAND RD W,  KITCHENER ON N2M 5J9",waterloo,control
FOOD BASICS,"#100 JAMIESON PKY,  CAMBRIDGE ON N3C 4B3",waterloo,control
FOOD BASICS,"#95 WATER ST N,  CAMBRIDGE ON N1R 3B5",waterloo,control
FOOD BASICS,"#1405 OTTAWA ST N,  KITCHENER ON N2A 1H3",waterloo,control
FOOD BASICS,"#851 FISCHER-HALLMAN RD,  KITCHENER ON N2M 5N8",waterloo,control
FOOD BASICS,"#600 Laurelwood Dr,  WATERLOO ON N2V 0A2",waterloo,control
FOOD NOT BOMBS/K-W YOUTH COLLECTIVE,"#-23 Water St. N,  KITCHENER ON",waterloo,control
FOOD4KIDS WATERLOO WELLINGTON,"#200 David Bergey Dr,  Kitchener ON N2E 3Y4",waterloo,control
FOODIE FRUITIE,"#7-203 Lester St,  WATERLOO ON N2L 0B5",waterloo,control
FOODLAND,"#315 ARTHUR ST S,  ELMIRA ON N3B 3L5",waterloo,control
FORE QUARTER BUTCHER SHOP,"#217 Louisa St,  Kitchener ON N2H 4C7",waterloo,control
FOREIGN SHAWARMA,"#851 FISCHER HALLMAN RD,  KITCHENER ON N2M 5N8",waterloo,control
FOREST GLEN PUBLIC SCHOOL BREAKFAST CLUB,"#437 Waterloo Street,  New Hamburg ON N3A 1S9",waterloo,control
FOREST HEIGHTS COLLEGIATE CAFETERIA,"#255 FISCHER-HALLMAN RD,  KITCHENER ON N2M 4X8",waterloo,control
FOREST HEIGHTS COMMUNITY CENTRE,"#1700 QUEEN'S BLVD,  KITCHENER ON N2N 3L6",waterloo,control
FOREST HEIGHTS LONG TERM CARE CENTRE,"#60 WESTHEIGHTS DR,  KITCHENER ON N2N 2A8",waterloo,control
FOREST HILL UNITED CHURCH,"#121 Westmount Rd,  KITCHENER ON",waterloo,control
FORK N' GOOD,"#425 Bingemans Centre Drive,  KITCHENER ON N2B 3X7",waterloo,control
FORSYTHE VARIETY,"#4396 KING ST E,  KITCHENER ON N2G 3W6",waterloo,control
FORWELL SUPER VARIETY,"#355 LANCASTER ST W,  KITCHENER ON N2H 4V4",waterloo,control
FORWELL SUPER VARIETY,"#3015 LOBSINGER LINE,  HEIDELBERG ON N0B 2M0",waterloo,control
FOUR ALL ICE CREAM,"#105-141 WHITNEY PL,  KITCHENER ON",waterloo,control
FOUR ALL ICE CREAM,"#56-75 KING ST S,  WATERLOO ON N2J1P2",waterloo,control
FOUR FATHERS BREWING CO.,"#125 GUELPH AVE,  CAMBRIDGE ON N3C 1A5",waterloo,control
FOUR POINTS BY SHERATON HOTEL,"#210 Preston Pky,  CAMBRIDGE ON N3H 5N1",waterloo,control
FOXWOOD COUNTRY CLUB,"#2777 ERB'S RD,  WILMOT ON N3A 3M4",waterloo,control
FRANKLIN MOMO EXPRESS (SHELL GAS STATION),"#800 Franklin Blvd,  Cambridge ON N1R 7Z1",waterloo,control
FRANKLIN PIZZERIA & RESTAURANT,"#3-2399 KINGSWAY DR,  KITCHENER ON N2C 1A5",waterloo,control
FRANK'S FOOD SERVICE,"#509 Wilson Ave,  KITCHENER ON N2C 2M4",waterloo,control
FRANNIE'S RESTAURANT & BAKERY,"#2890 Victoria St N,  Woolwich ON N0B 1M0",waterloo,control
FRANNY'S FARMHOUSE,"#3-10 WYMAN RD,  WATERLOO ON N2K 1K7",waterloo,control
FRATELLO PIZZERIA,"#84 KING ST N,  WATERLOO ON N2J 2X4",waterloo,control
FREDERICK BLUES BAR AND BILLIARDS,"#B6-385 FREDERICK ST,  KITCHENER ON N2H 2P2",waterloo,control
FRESH BURRITO,"#652 FAIRWAY RD,  KITCHENER ON N2C 1X4",waterloo,control
FRESH BURRITO,"#31-170 University Avenue West,  Waterloo ON N2L 3E9",waterloo,control
FRESH GROUND CAFE,"#256 King Street East,  Kitchener ON",waterloo,control
FRESHCO.,"#75 Dundas ST,  CAMBRIDGE ON N1R 6G5",waterloo,control
FRESHCO.,"#1111 WEBER ST E,  KITCHENER ON N2A 2Y2",waterloo,control
FRESHCO.,"#720 WESTMOUNT RD E,  KITCHENER ON N2E 2M6",waterloo,control
FRESHCO.,"#1 Hespeler Rd,  CAMBRIDGE ON N1R 8L4",waterloo,control
FRESHCO.,"#425 UNIVERSITY Ave E,  WATERLOO ON N2K 4C9",waterloo,control
FRESHII,"#6-255 King St N,  WATERLOO ON N2J 4V2",waterloo,control
FRESHII,"#L4-10 Manitou Drive,  Kitchener ON N2C2N3",waterloo,control
FRESHII,"#A-110 KING ST S,  WATERLOO Ontario N2J 1P5",waterloo,control
FRESHII,"#19-480 HESPELER RD,  CAMBRIDGE ON N1R 7R9",waterloo,control
FRESHII,"#4391 King St East,  Kitchener N2P 2G1",waterloo,control
FRESHII,"#108-646 ERB ST W,  WATERLOO ON N2T 2I8",waterloo,control
FRESHII,"#4-584 WEBER ST N,  WATERLOO ON N2L 0C7",waterloo,control
FRESHLY SQUEEZED,"#K3-550 King St N,  WATERLOO ON N2L 5W6",waterloo,control
FRESHLY SQUEEZED,"#2960 KINGSWAY DR,  KITCHENER ON N2C 1X1",waterloo,control
FRIEDA'S PLACE,"#1-210 PINEBUSH RD,  CAMBRIDGE ON N1R 8A9",waterloo,control
FROST DESSERT SHOPPE,"#55 SNYDER'S RD W,  BADEN ON N3A 2M2",waterloo,control
FRY CO,"#1750 King St E,  Cambridge ON N3H 3R6",waterloo,control
FULL CIRCLE FOODS,"#3 CHARLES ST W,  KITCHENER ON N2G 1H1",waterloo,control
FUNCARE LEARNING CENTRE,"#119 Arthur St S,  Elmira Ontario N3B 2N8",waterloo,control
"FUNKEE GOOSE CAFE, THE","#500 FISCHER-HALLMAN RD N,  WATERLOO ON N2L 0B1",waterloo,control
FUNVILLA,"#335 Gage Ave,  Kitchener ON N2M 5E1",waterloo,control
FUZION FITNESS JUICE BAR,"#505 HESPELER RD,  CAMBRIDGE ON N1R 6J2",waterloo,control
GALAXY CINEMAS - GENERAL CONCESSION,"#550 KING ST N,  WATERLOO ON N2L 5W6",waterloo,control
GALAXY CINEMAS - OUTTAKES BACKSTAGE BISTRO,"#550 KING ST N,  WATERLOO ON N2L 5W6",waterloo,control
GALE PRESBYTERIAN CHURCH,"#10 BARNSWALLOW DR,  ELMIRA ON N3B 0A8",waterloo,control
GALITOS FLAME GRILLED CHICKEN,"#109-545 HESPELER RD,  CAMBRIDGE ON N1R 6J2",waterloo,control
GALITO'S FLAME-GRILLED CHICKEN,"#-255 King St N,  Waterloo Ontario",waterloo,control
GALITOS FLAME-GRILLED CHICKEN,"#6-29 King St E,  Kitchener ON",waterloo,control
GALT ARENA GARDENS CANTEEN,"#98 SHADE ST,  CAMBRIDGE ON N1R 4J7",waterloo,control
GALT COLLEGIATE INSTITUTE,"#200 Water ST N,  CAMBRIDGE ON N1R 6V2",waterloo,control
GALT COUNTRY CLUB RESTAURANT,"#750 CORONATION BLVD,  CAMBRIDGE ON N1R 3G2",waterloo,control
GALT COUNTRY CLUB SNACK BAR,"#750 CORONATION BLVD,  CAMBRIDGE ON N1R 3G2",waterloo,control
GALT CURLING CLUB,"#1610 DUNBAR RD,  CAMBRIDGE ON N1R 8C8",waterloo,control
GALT JUICE COMPANY,"#14 Queen's Sq,  CAMBRIDGE ON N1S 1H3",waterloo,control
GALT JUICE COMPANY HEAD OFFICE,"#4-990 Bishop St N,  CAMBRIDGE ON N3H 4W5",waterloo,control
GALT MINI MART,"#200 FRANKLIN BLVD,  CAMBRIDGE ON N1R 5F2",waterloo,control
GALTVIEW RESTAURANT,"#693 Coronation Blvd,  CAMBRIDGE ON N1R 3G5",waterloo,control
GAMES ON TAP,"#3-321 Weber ST N,  WATERLOO ON N2J 3H8",waterloo,control
GARLIC KING - PRODUCTION FACILITY,"#7-179 Union St,  New Hamburg ON N3A",waterloo,control
GAS 'N' SNACK,"#277 Hespeler Rd,  Cambridge ON N1R 3H8",waterloo,control
GASTRO GRUB,"#425 BINGEMAN'S CENTRE DR,  KITCHENER ON N2B 3X7",waterloo,control
GATEWAY NEWSTANDS,"#M22-2960 KINGSWAY DR,  KITCHENER ON N2X 1C1",waterloo,control
GATEWAY NEWSTANDS,"#550 KING ST N,  WATERLOO ON N2L 5W6",waterloo,control
GATHER & GRAZE CO.,"#586 Westfield Drive,  Waterloo ON",waterloo,control
"GATOR'S TAIL, THE","#1-970 Franklin BLVD,  CAMBRIDGE ON N1R 8R3",waterloo,control
GAYUMA,"#E-401 Weber St E,  WATERLOO ON",waterloo,control
GENKI SUSHI & BUBBLE TEA,"#116-280 Lester St,  Waterloo ON N2L 3W5",waterloo,control
GEORGE'S RESTAURANT,"#25 WATER ST N,  CAMBRIDGE ON N1R 3B2",waterloo,control
GEORGINA'S TORTES,"#23-63 COURTLAND Ave E,  KITCHENER ON N2G 2T6",waterloo,control
GERBER MEATS (CROSSHILL),"#2513 GREENWOOD HILL RD,  WELLESLEY ON N0K 1L0",waterloo,control
GET PUMP'D,"#1761 ERB'S RD W,  ST. AGATHA ON N0B 2L0",waterloo,control
GHD,"#455 Phillip St,  Waterloo N2L 3X2",waterloo,control
GHOST LIGHT CAFE,"#104-141 WHITNEY PLC KITCHENER,  ON N2G 2X8",waterloo,control
GIANT TIGER,"#351 MARGARET Ave,  KITCHENER ON N2H 4J6",waterloo,control
GIANT TIGER,"#927 KING ST E,  CAMBRIDGE ON N3H 3P4",waterloo,control
GIANT TIGER,"#421 GREENBROOK DR,  KITCHENER ON N2M 4W1",waterloo,control
GIANT TIGER,"#120 MAIN ST,  CAMBRIDGE ON N1R 1V7",waterloo,control
GIFT STORE - GRAND RIVER HOSPITAL - FREEPORT CAMPUS,"#3570 KING ST E,  KITCHENER ON N2A 2W1",waterloo,control
GINA'S SPA HAIR STUDIO MEDI SPA - FOOD,"#6 REGINA ST N,  WATERLOO ON N2J 2Z8",waterloo,control
GINGER EXPRESS,"#6-95 Saginaw Pky,  CAMBRIDGE ON N1T 1W2",waterloo,control
GINO'S PIZZA,"#601 DOON VILLAGE RD,  KITCHENER ON N2P 1T6",waterloo,control
GINO'S PIZZA,"#94 BRIDGEPORT RD E,  WATERLOO ON N2J 2J9",waterloo,control
GINO'S PIZZA,"#125 Seabrook Dr,  KITCHENER ON N2R 0I4",waterloo,control
GINO'S PIZZA,"#14-370 HIGHLAND RD W,  KITCHENER ON N2M 5J9",waterloo,control
GINO'S PIZZA,"#2-253 King St N,  WATERLOO ON N2J 2Y8",waterloo,control
GINO'S PIZZA,"#7-180 HOLIDAY INN DR,  CAMBRIDGE ON N3C 1Z4",waterloo,control
GINO'S PIZZA,"#1405 OTTAWA ST N,  KITCHENER ON N2A 3Z1",waterloo,control
GIORDANO'S KITCHEN CO,"#99 Regina St S,  Waterloo Ontario N2J 4V3",waterloo,control
GLENCAIRN BEFORE AND AFTER SCHOOL PROGRAM (CONESTOGA COLLEGE),"#664 ERINBROOK DR,  KITCHENER ON N2E 2A1",waterloo,control
GLEN'S VARIETY PETRO CANADA,"#300 ST ANDREWS ST,  CAMBRIDGE ON N1S 1P3",waterloo,control
GLENVIEW PARK SECONDARY SCHOOL (ARAMARK),"#55 MCKAY ST,  CAMBRIDGE ON N1R 4G6",waterloo,control
GLOGOWSKI EURO FOOD,"#403 HIGHLAND RD W,  KITCHENER ON N2M 3C6",waterloo,control
GLORIOUS TIMES GRILL AND BAR,"#27 University Ave E,  Waterloo N2J 2V9",waterloo,control
GLUTEN FREE BY SUZIE,"#55 Westmeadow Drive,  Kitchener ON N2N 3K9",waterloo,control
GOCO,"#1500 Highland Rd W,  KITCHENER ON N2N 3K6",waterloo,control
GOLDEN CASH & CARRY,"#A2-1400 WEBER ST E,  KITCHENER ON N2A 3Z8",waterloo,control
GOLDEN DYNASTY,"#175 West Ave,  Kitchener ON N2G 1R9",waterloo,control
GOLDEN FISH & CHIPS,"#75 DUNDAS ST N,  CAMBRIDGE ON N1R 6G5",waterloo,control
GOLDEN FISH N CHIPS,"#33-94 BRIDGEPORT RD E,  WATERLOO ON N2J 2J9",waterloo,control
GOLDEN HARVEST DINER INC.,"#2492 CEDAR CREEK RD,  North Dumfries ON N0B 1E0",waterloo,control
GOLDEN HARVEST MILLING,"#4645 Lichty RD,  Wellesley ON N0B 2S0",waterloo,control
GOLDEN HEARTH BAKING,"#343 KING ST E,  KITCHENER ON N2G 2L2",waterloo,control
GOLDEN YEARS NURSING HOME,"#704 EAGLE ST N,  CAMBRIDGE ON N3H 4T3",waterloo,control
GOLF WITHOUT LIMITS,"#283 NORTHFIELD DR E,  WATERLOO ON N2J 4G8",waterloo,control
GOLFPLAY INC. IRONWOOD BISTRO,"#6-4500 KING ST E,  Kitchener ON N2P 2G4",waterloo,control
GOLF'S STEAK HOUSE,"#598 LANCASTER ST W,  KITCHENER ON N2K 1M3",waterloo,control
GOL'S LANZHOU NOODLE,"#6B-150 UNIVERSITY AVE W,  WATERLOO ON N2L 3E4",waterloo,control
GOOD VIBES JUICE,"#124 BLEAMS RD,  KITCHENER ON N2C 2K5",waterloo,control
GOOD VIBES JUICE CO.,"#1 King St W,  Kitchener ON N2G 1B7",waterloo,control
GOODNESS ME,"#525  Hespeler Road,  Cambridge ON N1R 8J6",waterloo,control
GOODNESS ME! NATURAL FOOD MARKET,"#668 ERB ST W,  WATERLOO ON N2T 2Z7",waterloo,control
GOODVIBES JUICE CO.,"#A-120 King St S,  Waterloo ON N2J 1P5",waterloo,control
GOOGLE,"#51 Breithaupt St,  KITCHENER ON",waterloo,control
GOOGLE (BYTE),"#51 Breithaupt St,  Kitchener ON N2H 5G5",waterloo,control
GOOGLE SERVING KITCHEN,"#27 Gaukel St ,  Kitchener ON N2G 1Y6",waterloo,control
GOOGLE SERVING KITCHEN,"#173 Roger Street,  Waterloo ON N2J 1B1",waterloo,control
GOURMET AFFAIR / BELLA VISTA CATERING AND EVENTS,"#9-262 MILL ST,  KITCHENER ON N2M 3R6",waterloo,control
GOURMET PIZZA CAFE,"#59-75 KING ST S,  WATERLOO ON N2J 1P2",waterloo,control
GRACE HEALTHY DUMPLING COMMISSARY,"#14-755 Bridge st W,  WATERLOO ON",waterloo,control
GRAFFITI MARKET AT THE RED CIRCLE BREWING COMPANY,"#137 Glasgow St,  Kitchener ON N2G 4X8",waterloo,control
GRAIN FOOD LOUNGE,"#121-151 Charles St W,  Kitchener ON N2G 1H7",waterloo,control
GRAIN OF SALT INDIAN CUISINE,"#18-561 Hespeler RD,  CAMBRIDGE ON N1R 6J4",waterloo,control
"GRAINARY ORGANIC BAKERY, THE","#175 Holiday Inn Dr,  Cambridge ON N3C 3T2",waterloo,control
