name,address,unit,group,verify,ID
SCHMIDTSVILLE RESTAURANT & GIFT,"#3685 NAFZIGER RD,  WELLESLEY ON N0B 2T0",waterloo,control,2T0,1806
SCRAN & DRAM SCOTTISH PUBLIC HOUSE,"#338 Waterloo St,  NEW HAMBURG ON N3A 0C5",waterloo,control,0C5,875
SECOND CUP,"#150 UNIVERSITY Ave W,  WATERLOO ON N2L 3E4",waterloo,control,3E4,1303
SECTOR 17,"#105-5 Manitou Dr,  Kitchener ON N2C 2J6",waterloo,control,2J6,96
SELECT SERVICE CATERERS/HUNGRY OLIVE,"#3-35 Cherry Blossom Rd,  CAMBRIDGE ON N3H 4R7",waterloo,control,4R7,1624
SETTLEMENT CO.,"#23 King St N,  WATERLOO ON N2W 2J6",waterloo,control,2J6,121
SHAWARMA ROYALE,"#1-258 King St N,  WATERLOO ON N2J 4V2",waterloo,control,4V2,386
SHITANG RESTAURANT,"#112-280 Lester St,  Waterloo ON N2L 3W5",waterloo,control,3W5,454
SHOPPERS DRUG MART,"#950 FRANKLIN BLVD,  CAMBRIDGE ON N1R 8R3",waterloo,control,8R3,31
SHOPPERS DRUG MART,"#115 DUNDAS ST N,  CAMBRIDGE ON N1R 5T8",waterloo,control,5T8,672
SHOPPERS DRUG MART,"#137 WATER ST N,  CAMBRIDGE ON N1R 3B8",waterloo,control,3B8,434
SHORT FINGER BREWING CO. LTD.,"#2-20 Hurst St,  KITCHENER ON N2G 2Z7",waterloo,control,2Z7,1328
SILVER SPOON CARIBBEAN RESTAURANT,"#656 King St E,  Cambridge ON N3H 3N6",waterloo,control,3N6,531
SJFM - A FOOD CONNECTION (MARKET TENT),"#878 Weber St N,  WOOLWICH ON N2J 4G8",waterloo,control,4G8,1584
SJFM - A TASTE OF GREECE (PEDDLERS VILLAGE),"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,197
SJFM - BRITOS (OUTDOOR VENDOR),"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,1024
SJFM - CEDARWOOD HONEY (MAIN BUILDING),"#878 WEBER ST N,  WOOLWICH ON",waterloo,control, ON,421
SJFM - CHARLES BBQ (MAIN BUILDING),"#878 WEBER ST N,  Woolwich ON N0B 2N0",waterloo,control,2N0,636
SJFM - CHARLES QUALITY MEATS (MAIN BUILDING),"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,1834
SJFM - CINNAMON HILL (PEDDLERS VILLAGE),"#878 Weber ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,1109
SJFM - CLEMENT POULTRY AND ORCHARDS (MARKET TENT),"#878 WEBER ST N,  WOOLWICH ON N2J 4G8",waterloo,control,4G8,325
SJFM - COUNTRY CRAVINGS (MAIN BUILDING),"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,72
SJFM - COUNTRY STYLE PRODUCTS (OUTDOOR VENDOR),"#878 WEBER ST N,  WOOLWICH ON N0B 2N0",waterloo,control,2N0,901
SJFM - EATARIO (MARKET TENT),"#878 WEBER ST N,  Woolwich ON",waterloo,control, ON,1871
SJFM - GRAMPA'S SOFT PRETZELS (PEDDLERS VILLAGE),"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,701
SJFM - HALENDA'S MEATS (MAIN BUILDING),"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,234
SJFM - KARLIK PASTRY (MAIN BUILDING),"#878 Weber St N,  Woolwich ON N0B 2N0",waterloo,control,2N0,1254
SJFM - LA ABUELA MEXICAN STREET FOOD (MAIN BUILDING),"#-878 Weber St N,  WOOLWICH ON N2J 4G8",waterloo,control,4G8,743
SJFM - LA CASBAH (MAIN BUILDING),"#878 WEBER ST N,  WOOLWICH ON N0B 2N0",waterloo,control,2N0,1891
SJFM - OLDE TYME KETTLE KITCHEN (MAIN BUILDING),"#878 WEBER ST N,  Woolwich ON",waterloo,control, ON,145
SJFM - PIZZA JUNCTION (MAIN BUILDING),"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,1617
SJFM - STEVER'S VEGGIE SHACK (OUTDOOR VENDOR),"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,523
SJFM - TACO FARM (MAIN BUILDING),"#878 Weber St N,  Woolwich ON N2J 4A9",waterloo,control,4A9,436
SJFM - TARTISTRY (OUTDOOR VENDOR),"#878 Weber St N,  Woolwich ON N2J 4A9",waterloo,control,4A9,1398
SJFM - THE TAMALE GIRL (MARKET TENT),"#878 Weber St N,  Woolwich ON",waterloo,control, ON,283
SJFM - YOG'N SHAKE (MAIN BUILDING),"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,1992
SJFM-BROS APPLE FARM,"#878 WEBER ST N,  Woolwich ON N0B 2N0",waterloo,control,2N0,1443
SJFM-DELTON MARTIN,"#878 WEBER ST N,  WOOLWICH ON N0B 2M0",waterloo,control,2M0,1423
SJFM-HOLBORN FARMS,"#878 WEBER ST N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,1535
SJFM-JOLLY JUICER,"#878 WEBER ST N,  WOOLWICH ON N0B 2N0",waterloo,control,2N0,309
SJFM-NEMETH FARMS,"#878 Weber St N,  Woolwich ON N2J 4G8",waterloo,control,4G8,80
SJFM-SITTLER PRODUCE,"#878 WEBER ST N,  Woolwich ON N0B 2T0",waterloo,control,2T0,1372
"SJFM-WAGENMAKER""S GREENHOUSE","#878 Weber St N,  WOOLWICH ON N2J 4A9",waterloo,control,4A9,1950
SKY ZONE TRAMPOLINE PARK,"#150 GATEWAY PARK DR,  KITCHENER ON N2P 2J4",waterloo,control,2J4,1464
SOCIAL HUB CAFE,"#213-130 Columbia St W,  Waterloo ON N2L 0G6",waterloo,control,0G6,1149
SOPAS KITCHEN,"#18-140 McGovern Dr,  Cambridge ON N3H 4R7",waterloo,control,4R7,540
SOUPSON MEALS,"#104-141 Whitney Plc,  Kitchener ON",waterloo,control, ON,1428
SOUTH STREET BURGER,"#B-19-1400 Ottawa St S,  KITCHENER ON",waterloo,control, ON,1502
ST. ANDREW'S PRESBYTERIAN CHURCH,"#54 QUEEN ST N,  KITCHENER ON N2H 2H2",waterloo,control,2H2,1562
ST. JACOB'S PLACE,"#10 WATER ST,  ST. JACOBS ON N0B 2N0",waterloo,control,2N0,995
ST. JEROME'S UNIVERSITY - THE FUNCKEN CAFE,"#290 WESTMOUNT RD N,  WATERLOO ON N2L 3G3",waterloo,control,3G3,396
STAND THE HEAT BBQ,"#104-141 Whitney Pl,  Kitchener ON N2G 2X8",waterloo,control,2X8,1137
STANLEY PARK COMMUNITY CENTRE,"#505 FRANKLIN ST N,  KITCHENER ON N2A 4K7",waterloo,control,4K7,194
STARBUCKS COFFEE,"#568 King St N,  Waterloo ON N2L6L3",waterloo,control,6L3,488
STARBUCKS COFFEE,"#108-1400 OTTAWA ST S,  KITCHENER ON N2E 4E2",waterloo,control,4E2,1184
STEWART AVENUE PUBLIC SCHOOL - BEFORE AND AFTER SCHOOL CARE,"#145 Stewart Ave,  CAMBRIDGE ON N1R 2V5",waterloo,control,2V5,1897
STONE CROCK MEATS & CHEESE,"#1408 KING ST N,  ST. JACOBS ON N0B 1N0",waterloo,control,1N0,917
STRASBURG CONVENIENCE & SMOKE,"#S21-700 STRASBURG RD,  KITCHENER ON N2E 2M2",waterloo,control,2M2,1306
STUDENTS SMART SHOP,"#113-280 LESTER St,  WATERLOO ON N2L 3W6",waterloo,control,3W6,849
SUBSHACK,"#272 Sunview St,  WATERLOO ON N2L 3V9",waterloo,control,3V9,225
SUBWAY,"#105-89 Main ST,  Cambridge ON N1R 1W1",waterloo,control,1W1,141
SUBWAY,"#345 THE BOARDWALK,  WATERLOO ON N2T 0A6",waterloo,control,0A6,563
SUBWAY,"#A9-725 OTTAWA ST S,  KITCHENER ON N2E 3H5",waterloo,control,3H5,858
SUBWAY,"#22-385 FREDERICK ST,  KITCHENER ON N2H 2P2",waterloo,control,2P2,669
SUBWAY,"#120 OTTAWA ST N,  KITCHENER ON N2H 3K5",waterloo,control,3K5,1938
SUGAR RUN,"#1B-33 Queen St S,  Kitchener ON N2G 1V8",waterloo,control,1V8,1186
SUN VARIETY,"#1406 KING ST E,  CAMBRIDGE ON N3H 3R4",waterloo,control,3R4,1069
SWEET LOU'S COOKIES,"#B-341 Weber St N,  Waterloo ON N2J 3H8",waterloo,control,3H8,1415
SWISS CHALET,"#340 The Boardwalk,  WATERLOO ON N2T 0A6",waterloo,control,0A6,648
SWISS CHALET,"#1151 VICTORIA ST N,  KITCHENER ON N2B 3C8",waterloo,control,3C8,1914
TAAZA FOOD MARKET,"#600 DOON VILLAGE RD,  KITCHENER ON N2P 1G6",waterloo,control,1G6,1872
TACO BELL,"#10-2480  Homer Watson Blvd,  Kitchener ON",waterloo,control, ON,412
TEA THYME EVENT CATERING,"#104-141 Whitney Pl,  Kitchener ON N2G 2X8",waterloo,control,2X8,511
TEREMOK CAFE,"#107-55 Erb St E,  WATERLOO ON N2J 4K8",waterloo,control,4K8,974
THAI SUN,"#61,62-75 KING ST S,  WATERLOO ON N2J 1P2",waterloo,control,1P2,1060
THE ALLEY,"#8-170 University Ave. W,  Waterloo ON N2L 3E9",waterloo,control,3E9,638
THE BREAK ROOM,"#B-182 Weber St N,  WATERLOO ON N2J 3H4",waterloo,control,3H4,270
THE FALLS ROAD ON VICTORIA,"#296 Victoria Street North,  Kitchener ON N2H 5E3",waterloo,control,5E3,380
THE LOOSE CABOOSE,"#122 Church St. W,  ELMIRA ON N3B 1N4",waterloo,control,1N4,1333
THE NOOK,"#125 Snyders Rd,  Baden ON N3A 2V4",waterloo,control,2V4,1542
THE PICK & SHOVEL,"#30 Water ST S,  CAMBRIDGE ON N1R 3C5",waterloo,control,3C5,1496
THE RICH UNCLE TAVERN,"#45 King St W,  KITCHENER ON N2G 1A1",waterloo,control,1A1,1799
THE SCONERY,"#675 Belmont Ave W,  Kitchener Ontario N2M 1N8",waterloo,control,1N8,1935
THE VILLAGE,"#33-366 Hespeler Rd,  Cambridge Ontario N1R 6J6",waterloo,control,6J6,2006
THE VILLAGE EATERY,"#12 Queen St E,  CAMBRIDGE ON N3C 2A8",waterloo,control,2A8,441
THE VILLAGE OF WINSTON PARK (NURSING & RETIREMENT HOME),"#695 BLOCK LINE RD,  KITCHENER ON N2E 3K1",waterloo,control,3K1,1258
THE WITTY & CO.,"#2-20 Ainslie Street North,  Cambridge ON N1R 3J4",waterloo,control,3J4,746
THREE KRETANS,"#B-151 FREDERICK ST,  KITCHENER ON N2H 2M2",waterloo,control,2M2,654
TIEN LEE,"#32 ARTHUR ST S,  ELMIRA ON N3B 2M7",waterloo,control,2M7,102
TIM HORTONS,"#300 ST ANDREWS ST,  CAMBRIDGE ON N1S 1P3",waterloo,control,1P3,1153
TIM HORTONS,"#638 BELMONT Ave W,  KITCHENER ON N2M 1N6",waterloo,control,1N6,666
TIM HORTONS,"#1144 COURTLAND AVE E,  KITCHENER ON N2C 2M5",waterloo,control,2M5,1340
TIM HORTONS,"#1415 Huron Rd,  Kitchener ON N2R 0L3",waterloo,control,0L3,372
TIM HORTONS,"#1500 Highland Rd W,  KITCHENER ON N2N 3K6",waterloo,control,3K6,501
TIM HORTONS,"#2430 HOMER WATSON BLVD,  KITCHENER ON N2G 3W5",waterloo,control,3W5,1722
TIM HORTONS,"#55 NORTHFIELD DR E,  WATERLOO ON N2K 3T6",waterloo,control,3T6,664
TIM HORTONS,"#355 HESPELER RD,  CAMBRIDGE ON N1R 6B3",waterloo,control,6B3,1221
TIM HORTONS,"#1229 KING ST N,  ST. JACOBS ON N0B 2N0",waterloo,control,2N0,1495
TIM HORTONS,"#2485 EAGLE ST N,  CAMBRIDGE ON N3H 1C9",waterloo,control,1C9,1693
TIM HORTONS,"#1460 KING ST E,  CAMBRIDGE ON N3H 3R4",waterloo,control,3R4,1792
TIM HORTONS,"#41-385 FREDERICK ST,  KITCHENER ON N2H 2P2",waterloo,control,2P2,744
TOWN PANTRY,"#5-179 UNION ST,  NEW HAMBURG ON N3A 1R4",waterloo,control,1R4,198
TRAVERSE INDEPENDENCE - OPPORTUNITY CENTRE,"#18A-450 Westheights Dr,  Kitchener N2N 2B9 ON",waterloo,control, ON,972
TRINITY UNITED CHURCH,"#21 ARTHUR ST N,  ELMIRA ON N3B 2M4",waterloo,control,2M4,117
TWICE THE DEAL PIZZA,"#5-250 DUNDAS ST S,  CAMBRIDGE ON N1R 8A8",waterloo,control,8A8,547
TWICE THE DEAL PIZZA,"#8 Bloomingdale Rd N,  Kitchener ON N2K 1A2",waterloo,control,1A2,500
"UNDERGROUND FLAVOUR GROUP, THE","#102-305 King St. W,  Kitchener ON N2G 1B9",waterloo,control,1B9,907
UPI GAS SNACK SHOP,"#345 FRANKLIN BLVD,  CAMBRIDGE ON N1R 8G7",waterloo,control,8G7,1090
URBAN SPOON,"#80 YOUNG ST,  KITCHENER ON N2H 4Z1",waterloo,control,4Z1,1045
UW - ASU TUCK SHOP (A1),"#200 UNIVERSITY Ave W,  WATERLOO ON N2L 3G1",waterloo,control,3G1,1508
UW - BRIGHT STARTS CO-OPERATIVE EARLY LEARNING CENTRE INC.,"#200 UNIVERSITY Ave W,  WATERLOO ON N2L 3G1",waterloo,control,3G1,1972
UW - FEDS PREP KITCHEN,"#200 UNIVERSITY Ave W,  WATERLOO ON N2L 3G1",waterloo,control,3G1,259
UW - REVELATION (RON EYDT VILLAGE),"#200 UNIVERSITY Ave W,  WATERLOO ON N2L 3G1",waterloo,control,3G1,1890
UW - SUBWAY (SLC),"#200 UNIVERSITY Ave W,  WATERLOO ON N2L 3G1",waterloo,control,3G1,1954
UW - TIM HORTONS (ML),"#200 UNIVERSITY Ave W,  WATERLOO ON N2L 3G1",waterloo,control,3G1,889
UW - WILLIAMS FRESH CAFE (EV3),"#200 UNIVERSITY Ave W,  WATERLOO ON N2L 3G1",waterloo,control,3G1,633
VEGAN BULK FOODS,"#279 Grovehill Crescent,  Kitchener ON N2R 1R4",waterloo,control,1R4,350
VICTORIA PARK PAVILION,"#80 SCHNEIDER Ave,  KITCHENER ON N2G 1K9",waterloo,control,1K9,1552
VICTORIA PLACE RETIREMENT RESIDENCE,"#290 Queen St S,  KITCHENER ON N2G 1W3",waterloo,control,1W3,837
VIJAY'S RESTAURANT,"#380 WEBER ST W,  KITCHENER ON N2H 4B3",waterloo,control,4B3,1416
VINO'S PIZZA,"#105-685 MYERS RD,  CAMBRIDGE ON N1R 5S2",waterloo,control,5S2,301
WATER CONVENIENCE,"#2-99 WEBER ST W,  KITCHENER ON N2H 3Z6",waterloo,control,3Z6,617
WATERLOO CHIPPERS CONCESSION TRAILER,"#352 Marsland Dr,  WATERLOO ON",waterloo,control, ON,28
WELLESLEY SERVICE CENTRE LTD,"#1220 Queen's Bush Rd,  WELLESLEY ON N0B 2T0",waterloo,control,2T0,714
WENDY'S HAMBURGERS,"#350 WESTMOUNT RD W,  KITCHENER ON N2N 5C4",waterloo,control,5C4,1889
WENDY'S HAMBURGERS,"#4500 KING ST E,  KITCHENER ON N2P 2G4",waterloo,control,2G4,1043
WESTSIDE BAR AND GRILL,"#304 St Andrews St,  Cambridge ON N1S 1P2",waterloo,control,1P2,1605
WILLIAM E. PAUTLER CENTRE,"#1145 Concession RD,  CAMBRIDGE ON N3H 4L5",waterloo,control,4L5,814
WILLIAMS COFFEE PUB,"#4500 KING ST E,  KITCHENER ON N2P 2G2",waterloo,control,2G2,99
WILLIAMS FRESH CAFE,"#170 UNIVERSITY Ave W,  WATERLOO ON N2L 3E9",waterloo,control,3E9,572
WILLIAMS FRESH COFFEE,"#198 KING ST W,  KITCHENER ON N2G 1A9",waterloo,control,1A9,1445
WILMOT FAMILY RESOURCE CENTRE FOOD BANK,"#1-175 WATERLOO ST,  NEW HAMBURG ON N3A 1S3",waterloo,control,1S3,892
WLU - BENTO SUSHI (TERRACE),"#75 University Ave W,  WATERLOO ON N2L 3C5",waterloo,control,3C5,1158
WLU - INS MARKET  (F.N. CAMPUS CENTRE),"#75 University Ave W,  WATERLOO ON N2L 3C5",waterloo,control,3C5,200
WLU - TURRET NIGHTCLUB,"#75 UNIVERSITY Ave W,  WATERLOO ON N2L 3C5",waterloo,control,3C5,1088
WRDSB EXTENDED DAY PROGRAM- AYR PUBLIC SCHOOL,"#105 Hall St,  Ayr ON N0B 1E0",waterloo,control,1E0,1644
Y CAFE CATERING (CIGI CAMPUS),"#67 Erb St W,  WATERLOO ON N2L 6C2",waterloo,control,6C2,1589
YES MARKET,"#651 Belmont Ave W,  Kitchener ON N2M 1N7",waterloo,control,1N7,139
YMCA BEFORE AND AFTER SCHOOL PROGRAM - AYR PUBLIC SCHOOL,"#105 HALL ST,  AYR ON N0B 1E0",waterloo,control,1E0,510
YMCA CHILD CARE-WILLIAMSBURG,"#760 COMMONWEALTH CRES,  KITCHENER ON N2E 4K7",waterloo,control,4K7,1575
YMCA CLEMENS MILL CHILD CARE,"#335 SAGINAW PKY,  CAMBRIDGE ON N1T 1R6",waterloo,control,1R6,513
YMCA JUST FOR KIDS - KITCHEN,"#485 THORNDALE DR,  WATERLOO ON N2T 1W5",waterloo,control,1W5,1976
YWCA JEAN STECKLE CHILDCARE CENTRE,"#130 Woodbine Ave,  KITCHENER ON N2R 1X9",waterloo,control,1X9,914
ZEHRS MARKET,"#1375 WEBER ST E,  KITCHENER ON N2A 3Y7",waterloo,control,3Y7,1749
ZIBY'S HOT DOG CART,"#247 King St N,  Waterloo ON N2J 2Y8",waterloo,control,2Y8,1757
Z-TECA MEXICAN EATERY,"#5-15 King St S,  Waterloo ON N2J 1N9",waterloo,control,1N9,784
